price,rating,state,month,weekend
122.0,7.7,NorthDakota,January,0
135.0,8.8,NorthDakota,January,0
108.0,8.6,NorthDakota,January,0
94.0,8.2,NorthDakota,January,0
87.0,8.3,NorthDakota,January,0
74.0,7.9,NorthDakota,January,0
123.0,8.5,NorthDakota,January,0
186.0,8.6,NorthDakota,January,0
90.0,7.4,NorthDakota,January,0
112.0,7.6,NorthDakota,January,0
92.0,7.3,NorthDakota,January,0
78.0,7.2,NorthDakota,January,0
98.0,8.0,NorthDakota,January,0
71.0,8.1,NorthDakota,January,0
61.0,8.0,NorthDakota,January,0
77.0,8.1,NorthDakota,January,0
88.0,7.3,NorthDakota,January,0
97.0,9.2,NorthDakota,January,0
179.0,8.4,NorthDakota,January,0
100.0,8.5,NorthDakota,January,0
97.0,8.8,NorthDakota,January,0
93.0,8.2,NorthDakota,January,0
126.0,8.4,NorthDakota,January,0
127.0,7.0,NorthDakota,January,0
169.0,8.4,NorthDakota,January,0
76.0,6.8,NorthDakota,January,0
122.0,7.7,NorthDakota,January,0
135.0,8.8,NorthDakota,January,0
108.0,8.6,NorthDakota,January,0
94.0,8.2,NorthDakota,January,0
87.0,8.3,NorthDakota,January,0
74.0,7.9,NorthDakota,January,0
123.0,8.5,NorthDakota,January,0
186.0,8.6,NorthDakota,January,0
90.0,7.4,NorthDakota,January,0
112.0,7.6,NorthDakota,January,0
92.0,7.3,NorthDakota,January,0
78.0,7.2,NorthDakota,January,0
98.0,8.0,NorthDakota,January,0
71.0,8.1,NorthDakota,January,0
61.0,8.0,NorthDakota,January,0
77.0,8.1,NorthDakota,January,0
88.0,7.3,NorthDakota,January,0
97.0,9.2,NorthDakota,January,0
179.0,8.4,NorthDakota,January,0
100.0,8.5,NorthDakota,January,0
97.0,8.8,NorthDakota,January,0
93.0,8.2,NorthDakota,January,0
126.0,8.4,NorthDakota,January,0
127.0,7.0,NorthDakota,January,0
169.0,8.4,NorthDakota,January,0
76.0,6.8,NorthDakota,January,0
122.0,7.7,NorthDakota,January,0
135.0,8.8,NorthDakota,January,0
108.0,8.6,NorthDakota,January,0
94.0,8.2,NorthDakota,January,0
87.0,8.3,NorthDakota,January,0
74.0,7.9,NorthDakota,January,0
123.0,8.5,NorthDakota,January,0
186.0,8.6,NorthDakota,January,0
90.0,7.4,NorthDakota,January,0
112.0,7.6,NorthDakota,January,0
92.0,7.3,NorthDakota,January,0
78.0,7.2,NorthDakota,January,0
98.0,8.0,NorthDakota,January,0
71.0,8.1,NorthDakota,January,0
61.0,8.0,NorthDakota,January,0
77.0,8.1,NorthDakota,January,0
88.0,7.3,NorthDakota,January,0
97.0,9.2,NorthDakota,January,0
179.0,8.4,NorthDakota,January,0
100.0,8.5,NorthDakota,January,0
97.0,8.8,NorthDakota,January,0
93.0,8.2,NorthDakota,January,0
126.0,8.4,NorthDakota,January,0
127.0,7.0,NorthDakota,January,0
169.0,8.4,NorthDakota,January,0
76.0,6.8,NorthDakota,January,0
122.0,7.7,NorthDakota,January,0
241.0,7.7,Hawaii,December,1
666.0,8.2,Hawaii,December,1
141.0,7.3,Hawaii,December,1
290.0,8.2,Hawaii,December,1
247.0,8.1,Hawaii,December,1
113.0,7.2,Hawaii,December,1
235.0,6.7,Hawaii,December,1
162.0,8.3,Hawaii,December,1
144.0,8.4,Hawaii,December,1
198.0,7.8,Hawaii,December,1
186.0,7.6,Hawaii,December,1
179.0,7.8,Hawaii,December,1
218.0,8.5,Hawaii,December,1
171.0,9.1,Hawaii,December,1
220.0,8.8,Hawaii,December,1
168.0,8.2,Hawaii,December,1
341.0,8.1,Hawaii,December,1
380.0,8.1,Hawaii,December,1
754.0,9.2,Hawaii,December,1
294.0,8.8,Hawaii,December,1
132.0,9.5,Hawaii,December,1
198.0,9.9,Hawaii,December,1
244.0,7.8,Hawaii,December,1
357.0,8.2,Hawaii,December,1
136.0,6.8,Hawaii,December,1
136.0,8.2,Hawaii,December,1
241.0,7.7,Hawaii,December,1
666.0,8.2,Hawaii,December,1
141.0,7.3,Hawaii,December,1
290.0,8.2,Hawaii,December,1
247.0,8.1,Hawaii,December,1
113.0,7.2,Hawaii,December,1
235.0,6.7,Hawaii,December,1
162.0,8.3,Hawaii,December,1
144.0,8.4,Hawaii,December,1
198.0,7.8,Hawaii,December,1
186.0,7.6,Hawaii,December,1
179.0,7.8,Hawaii,December,1
218.0,8.5,Hawaii,December,1
171.0,9.1,Hawaii,December,1
220.0,8.8,Hawaii,December,1
168.0,8.2,Hawaii,December,1
341.0,8.1,Hawaii,December,1
380.0,8.1,Hawaii,December,1
754.0,9.2,Hawaii,December,1
294.0,8.8,Hawaii,December,1
132.0,9.5,Hawaii,December,1
198.0,9.9,Hawaii,December,1
244.0,7.8,Hawaii,December,1
357.0,8.2,Hawaii,December,1
136.0,6.8,Hawaii,December,1
136.0,8.2,Hawaii,December,1
241.0,7.7,Hawaii,December,1
666.0,8.2,Hawaii,December,1
141.0,7.3,Hawaii,December,1
290.0,8.2,Hawaii,December,1
247.0,8.1,Hawaii,December,1
113.0,7.2,Hawaii,December,1
235.0,6.7,Hawaii,December,1
162.0,8.3,Hawaii,December,1
144.0,8.4,Hawaii,December,1
198.0,7.8,Hawaii,December,1
186.0,7.6,Hawaii,December,1
179.0,7.8,Hawaii,December,1
218.0,8.5,Hawaii,December,1
171.0,9.1,Hawaii,December,1
220.0,8.8,Hawaii,December,1
168.0,8.2,Hawaii,December,1
341.0,8.1,Hawaii,December,1
380.0,8.1,Hawaii,December,1
754.0,9.2,Hawaii,December,1
294.0,8.8,Hawaii,December,1
132.0,9.5,Hawaii,December,1
198.0,9.9,Hawaii,December,1
244.0,7.8,Hawaii,December,1
357.0,8.2,Hawaii,December,1
136.0,6.8,Hawaii,December,1
136.0,8.2,Hawaii,December,1
241.0,7.7,Hawaii,December,1
666.0,8.2,Hawaii,December,1
141.0,7.3,Hawaii,December,1
290.0,8.2,Hawaii,December,1
247.0,8.1,Hawaii,December,1
113.0,7.2,Hawaii,December,1
235.0,6.7,Hawaii,December,1
162.0,8.3,Hawaii,December,1
144.0,8.4,Hawaii,December,1
198.0,7.8,Hawaii,December,1
186.0,7.6,Hawaii,December,1
179.0,7.8,Hawaii,December,1
218.0,8.5,Hawaii,December,1
171.0,9.1,Hawaii,December,1
220.0,8.8,Hawaii,December,1
168.0,8.2,Hawaii,December,1
341.0,8.1,Hawaii,December,1
380.0,8.1,Hawaii,December,1
754.0,9.2,Hawaii,December,1
294.0,8.8,Hawaii,December,1
132.0,9.5,Hawaii,December,1
198.0,9.9,Hawaii,December,1
244.0,7.8,Hawaii,December,1
357.0,8.2,Hawaii,December,1
136.0,6.8,Hawaii,December,1
136.0,8.2,Hawaii,December,1
122.0,8.2,Wisconsin,January,1
110.0,8.1,Wisconsin,January,1
80.0,7.1,Wisconsin,January,1
91.0,8.7,Wisconsin,January,1
116.0,8.2,Wisconsin,January,1
90.0,7.7,Wisconsin,January,1
98.0,7.4,Wisconsin,January,1
61.0,7.9,Wisconsin,January,1
74.0,8.1,Wisconsin,January,1
51.0,7.2,Wisconsin,January,1
116.0,7.7,Wisconsin,January,1
98.0,7.2,Wisconsin,January,1
109.0,7.8,Wisconsin,January,1
81.0,7.8,Wisconsin,January,1
133.0,9.1,Wisconsin,January,1
101.0,8.4,Wisconsin,January,1
102.0,8.9,Wisconsin,January,1
110.0,8.0,Wisconsin,January,1
96.0,9.1,Wisconsin,January,1
103.0,8.5,Wisconsin,January,1
67.0,8.8,Wisconsin,January,1
94.0,8.3,Wisconsin,January,1
73.0,7.6,Wisconsin,January,1
119.0,8.8,Wisconsin,January,1
66.0,8.2,Wisconsin,January,1
122.0,8.2,Wisconsin,January,1
110.0,8.1,Wisconsin,January,1
80.0,7.1,Wisconsin,January,1
91.0,8.7,Wisconsin,January,1
116.0,8.2,Wisconsin,January,1
90.0,7.7,Wisconsin,January,1
98.0,7.4,Wisconsin,January,1
61.0,7.9,Wisconsin,January,1
74.0,8.1,Wisconsin,January,1
51.0,7.2,Wisconsin,January,1
116.0,7.7,Wisconsin,January,1
98.0,7.2,Wisconsin,January,1
109.0,7.8,Wisconsin,January,1
81.0,7.8,Wisconsin,January,1
133.0,9.1,Wisconsin,January,1
101.0,8.4,Wisconsin,January,1
102.0,8.9,Wisconsin,January,1
110.0,8.0,Wisconsin,January,1
96.0,9.1,Wisconsin,January,1
103.0,8.5,Wisconsin,January,1
67.0,8.8,Wisconsin,January,1
94.0,8.3,Wisconsin,January,1
73.0,7.6,Wisconsin,January,1
119.0,8.8,Wisconsin,January,1
66.0,8.2,Wisconsin,January,1
122.0,8.2,Wisconsin,January,1
110.0,8.1,Wisconsin,January,1
80.0,7.1,Wisconsin,January,1
91.0,8.7,Wisconsin,January,1
116.0,8.2,Wisconsin,January,1
90.0,7.7,Wisconsin,January,1
98.0,7.4,Wisconsin,January,1
61.0,7.9,Wisconsin,January,1
74.0,8.1,Wisconsin,January,1
51.0,7.2,Wisconsin,January,1
116.0,7.7,Wisconsin,January,1
98.0,7.2,Wisconsin,January,1
109.0,7.8,Wisconsin,January,1
81.0,7.8,Wisconsin,January,1
133.0,9.1,Wisconsin,January,1
101.0,8.4,Wisconsin,January,1
102.0,8.9,Wisconsin,January,1
110.0,8.0,Wisconsin,January,1
96.0,9.1,Wisconsin,January,1
103.0,8.5,Wisconsin,January,1
67.0,8.8,Wisconsin,January,1
94.0,8.3,Wisconsin,January,1
73.0,7.6,Wisconsin,January,1
119.0,8.8,Wisconsin,January,1
66.0,8.2,Wisconsin,January,1
122.0,8.2,Wisconsin,January,1
110.0,8.1,Wisconsin,January,1
80.0,7.1,Wisconsin,January,1
91.0,8.7,Wisconsin,January,1
116.0,8.2,Wisconsin,January,1
90.0,7.7,Wisconsin,January,1
98.0,7.4,Wisconsin,January,1
61.0,7.9,Wisconsin,January,1
74.0,8.1,Wisconsin,January,1
51.0,7.2,Wisconsin,January,1
116.0,7.7,Wisconsin,January,1
98.0,7.2,Wisconsin,January,1
109.0,7.8,Wisconsin,January,1
81.0,7.8,Wisconsin,January,1
133.0,9.1,Wisconsin,January,1
101.0,8.4,Wisconsin,January,1
102.0,8.9,Wisconsin,January,1
110.0,8.0,Wisconsin,January,1
96.0,9.1,Wisconsin,January,1
103.0,8.5,Wisconsin,January,1
67.0,8.8,Wisconsin,January,1
94.0,8.3,Wisconsin,January,1
73.0,7.6,Wisconsin,January,1
119.0,8.8,Wisconsin,January,1
66.0,8.2,Wisconsin,January,1
71.0,8.2,NewJersey,February,0
122.0,8.5,NewJersey,February,0
88.0,8.1,NewJersey,February,0
128.0,8.2,NewJersey,February,0
165.0,9.3,NewJersey,February,0
700.0,8.0,NewJersey,February,0
777.0,9.6,NewJersey,February,0
79.0,8.2,NewJersey,February,0
264.0,8.4,NewJersey,February,0
158.0,5.7,NewJersey,February,0
230.0,7.0,NewJersey,February,0
86.0,6.7,NewJersey,February,0
75.0,7.4,NewJersey,February,0
68.0,6.0,NewJersey,February,0
291.0,6.1,NewJersey,February,0
76.0,6.7,NewJersey,February,0
63.0,8.2,NewJersey,February,0
84.0,8.1,NewJersey,February,0
70.0,7.0,NewJersey,February,0
135.0,7.0,NewJersey,February,0
180.0,8.0,NewJersey,February,0
81.0,7.5,NewJersey,February,0
92.0,6.5,NewJersey,February,0
71.0,8.2,NewJersey,February,0
122.0,8.5,NewJersey,February,0
88.0,8.1,NewJersey,February,0
128.0,8.2,NewJersey,February,0
165.0,9.3,NewJersey,February,0
700.0,8.0,NewJersey,February,0
777.0,9.6,NewJersey,February,0
79.0,8.2,NewJersey,February,0
264.0,8.4,NewJersey,February,0
158.0,5.7,NewJersey,February,0
230.0,7.0,NewJersey,February,0
86.0,6.7,NewJersey,February,0
75.0,7.4,NewJersey,February,0
68.0,6.0,NewJersey,February,0
291.0,6.1,NewJersey,February,0
76.0,6.7,NewJersey,February,0
63.0,8.2,NewJersey,February,0
84.0,8.1,NewJersey,February,0
70.0,7.0,NewJersey,February,0
135.0,7.0,NewJersey,February,0
180.0,8.0,NewJersey,February,0
81.0,7.5,NewJersey,February,0
92.0,6.5,NewJersey,February,0
202.0,8.4,NewJersey,February,0
75.0,8.3,NewJersey,February,0
66.0,8.5,NewJersey,February,0
71.0,8.2,NewJersey,February,0
122.0,8.5,NewJersey,February,0
88.0,8.1,NewJersey,February,0
128.0,8.2,NewJersey,February,0
165.0,9.3,NewJersey,February,0
700.0,8.0,NewJersey,February,0
777.0,9.6,NewJersey,February,0
79.0,8.2,NewJersey,February,0
264.0,8.4,NewJersey,February,0
158.0,5.7,NewJersey,February,0
230.0,7.0,NewJersey,February,0
86.0,6.7,NewJersey,February,0
75.0,7.4,NewJersey,February,0
68.0,6.0,NewJersey,February,0
291.0,6.1,NewJersey,February,0
76.0,6.7,NewJersey,February,0
63.0,8.2,NewJersey,February,0
84.0,8.1,NewJersey,February,0
70.0,7.0,NewJersey,February,0
135.0,7.0,NewJersey,February,0
180.0,8.0,NewJersey,February,0
81.0,7.5,NewJersey,February,0
92.0,6.5,NewJersey,February,0
202.0,8.4,NewJersey,February,0
75.0,8.3,NewJersey,February,0
66.0,8.5,NewJersey,February,0
139.0,8.5,NewJersey,February,0
147.0,6.8,NewJersey,February,0
85.0,8.1,NewJersey,February,0
147.0,8.1,NewJersey,February,0
155.0,8.3,NewJersey,February,0
167.0,7.5,NewJersey,February,0
135.0,6.6,NewJersey,February,0
178.0,5.9,NewJersey,February,0
113.0,6.8,NewJersey,February,0
83.0,8.0,NewJersey,February,0
77.0,7.1,NewJersey,February,0
65.0,8.3,NewJersey,February,0
81.0,8.1,NewJersey,February,0
107.0,9.3,NewJersey,February,0
143.0,8.5,NewJersey,February,0
109.0,8.5,NewJersey,February,0
121.0,6.9,NewJersey,February,0
111.0,7.5,NewJersey,February,0
154.0,6.7,NewJersey,February,0
125.0,8.6,NewJersey,February,0
59.0,7.8,NewJersey,February,0
86.0,6.8,NewJersey,February,0
98.0,8.3,NewJersey,February,0
116.0,7.4,NewJersey,February,0
66.0,7.0,NewJersey,February,0
73.0,8.6,NewJersey,February,0
157.0,7.0,NewJersey,February,0
63.0,8.2,NewJersey,February,0
98.0,7.5,NewJersey,February,0
73.0,8.9,NewJersey,February,0
180.0,7.1,NewJersey,February,0
69.0,7.9,NewJersey,February,0
138.0,6.9,NewJersey,February,0
96.0,7.6,NewJersey,February,0
71.0,5.8,NewJersey,February,0
96.0,8.4,NewJersey,February,0
68.0,8.1,NewJersey,February,0
84.0,7.4,NewJersey,February,0
135.0,8.0,NewJersey,February,0
98.0,7.4,NewJersey,February,0
441.0,7.8,NewJersey,February,0
94.0,7.2,NewJersey,February,0
235.0,8.1,Hawaii,December,1
1914.0,8.2,Hawaii,December,1
334.0,8.1,Hawaii,December,1
317.0,8.1,Hawaii,December,1
280.0,8.0,Hawaii,December,1
376.0,7.9,Hawaii,December,1
523.0,8.9,Hawaii,December,1
324.0,8.4,Hawaii,December,1
235.0,7.1,Hawaii,December,1
499.0,8.2,Hawaii,December,1
200.0,8.0,Hawaii,December,1
229.0,7.4,Hawaii,December,1
260.0,8.1,Hawaii,December,1
303.0,8.2,Hawaii,December,1
186.0,8.6,Hawaii,December,1
319.0,8.1,Hawaii,December,1
439.0,8.0,Hawaii,December,1
347.0,8.1,Hawaii,December,1
648.0,9.3,Hawaii,December,1
244.0,8.3,Hawaii,December,1
289.0,8.6,Hawaii,December,1
409.0,8.4,Hawaii,December,1
289.0,8.4,Hawaii,December,1
268.0,7.1,Hawaii,December,1
337.0,8.0,Hawaii,December,1
88.0,8.3,Hawaii,December,1
235.0,8.1,Hawaii,December,1
1914.0,8.2,Hawaii,December,1
334.0,8.1,Hawaii,December,1
317.0,8.1,Hawaii,December,1
280.0,8.0,Hawaii,December,1
376.0,7.9,Hawaii,December,1
523.0,8.9,Hawaii,December,1
324.0,8.4,Hawaii,December,1
235.0,7.1,Hawaii,December,1
499.0,8.2,Hawaii,December,1
200.0,8.0,Hawaii,December,1
229.0,7.4,Hawaii,December,1
260.0,8.1,Hawaii,December,1
303.0,8.2,Hawaii,December,1
186.0,8.6,Hawaii,December,1
319.0,8.1,Hawaii,December,1
439.0,8.0,Hawaii,December,1
347.0,8.1,Hawaii,December,1
648.0,9.3,Hawaii,December,1
244.0,8.3,Hawaii,December,1
289.0,8.6,Hawaii,December,1
409.0,8.4,Hawaii,December,1
289.0,8.4,Hawaii,December,1
268.0,7.1,Hawaii,December,1
337.0,8.0,Hawaii,December,1
88.0,8.3,Hawaii,December,1
235.0,8.1,Hawaii,December,1
1914.0,8.2,Hawaii,December,1
334.0,8.1,Hawaii,December,1
317.0,8.1,Hawaii,December,1
280.0,8.0,Hawaii,December,1
376.0,7.9,Hawaii,December,1
523.0,8.9,Hawaii,December,1
324.0,8.4,Hawaii,December,1
235.0,7.1,Hawaii,December,1
499.0,8.2,Hawaii,December,1
200.0,8.0,Hawaii,December,1
229.0,7.4,Hawaii,December,1
260.0,8.1,Hawaii,December,1
303.0,8.2,Hawaii,December,1
186.0,8.6,Hawaii,December,1
319.0,8.1,Hawaii,December,1
439.0,8.0,Hawaii,December,1
347.0,8.1,Hawaii,December,1
648.0,9.3,Hawaii,December,1
244.0,8.3,Hawaii,December,1
289.0,8.6,Hawaii,December,1
409.0,8.4,Hawaii,December,1
289.0,8.4,Hawaii,December,1
268.0,7.1,Hawaii,December,1
337.0,8.0,Hawaii,December,1
88.0,8.3,Hawaii,December,1
235.0,8.1,Hawaii,December,1
1914.0,8.2,Hawaii,December,1
334.0,8.1,Hawaii,December,1
317.0,8.1,Hawaii,December,1
280.0,8.0,Hawaii,December,1
376.0,7.9,Hawaii,December,1
523.0,8.9,Hawaii,December,1
324.0,8.4,Hawaii,December,1
235.0,7.1,Hawaii,December,1
499.0,8.2,Hawaii,December,1
200.0,8.0,Hawaii,December,1
229.0,7.4,Hawaii,December,1
260.0,8.1,Hawaii,December,1
303.0,8.2,Hawaii,December,1
186.0,8.6,Hawaii,December,1
319.0,8.1,Hawaii,December,1
439.0,8.0,Hawaii,December,1
347.0,8.1,Hawaii,December,1
648.0,9.3,Hawaii,December,1
244.0,8.3,Hawaii,December,1
289.0,8.6,Hawaii,December,1
409.0,8.4,Hawaii,December,1
289.0,8.4,Hawaii,December,1
268.0,7.1,Hawaii,December,1
337.0,8.0,Hawaii,December,1
88.0,8.3,Hawaii,December,1
135.0,7.5,SouthCarolina,December,0
143.0,8.2,SouthCarolina,December,0
94.0,7.5,SouthCarolina,December,0
134.0,7.5,SouthCarolina,December,0
86.0,8.7,SouthCarolina,December,0
108.0,7.8,SouthCarolina,December,0
79.0,7.3,SouthCarolina,December,0
89.0,7.2,SouthCarolina,December,0
89.0,7.8,SouthCarolina,December,0
76.0,8.3,SouthCarolina,December,0
123.0,8.3,SouthCarolina,December,0
95.0,8.8,SouthCarolina,December,0
107.0,8.8,SouthCarolina,December,0
197.0,7.6,SouthCarolina,December,0
171.0,8.9,SouthCarolina,December,0
120.0,8.4,SouthCarolina,December,0
107.0,8.0,SouthCarolina,December,0
114.0,8.6,SouthCarolina,December,0
101.0,8.3,SouthCarolina,December,0
120.0,8.1,SouthCarolina,December,0
97.0,8.0,SouthCarolina,December,0
188.0,7.3,SouthCarolina,December,0
124.0,8.7,SouthCarolina,December,0
83.0,7.4,SouthCarolina,December,0
131.0,8.0,SouthCarolina,December,0
135.0,7.5,SouthCarolina,December,0
143.0,8.2,SouthCarolina,December,0
94.0,7.5,SouthCarolina,December,0
134.0,7.5,SouthCarolina,December,0
86.0,8.7,SouthCarolina,December,0
108.0,7.8,SouthCarolina,December,0
79.0,7.3,SouthCarolina,December,0
89.0,7.2,SouthCarolina,December,0
89.0,7.8,SouthCarolina,December,0
76.0,8.3,SouthCarolina,December,0
123.0,8.3,SouthCarolina,December,0
95.0,8.8,SouthCarolina,December,0
107.0,8.8,SouthCarolina,December,0
197.0,7.6,SouthCarolina,December,0
171.0,8.9,SouthCarolina,December,0
120.0,8.4,SouthCarolina,December,0
107.0,8.0,SouthCarolina,December,0
114.0,8.6,SouthCarolina,December,0
101.0,8.3,SouthCarolina,December,0
120.0,8.1,SouthCarolina,December,0
97.0,8.0,SouthCarolina,December,0
188.0,7.3,SouthCarolina,December,0
124.0,8.7,SouthCarolina,December,0
83.0,7.4,SouthCarolina,December,0
131.0,8.0,SouthCarolina,December,0
135.0,7.5,SouthCarolina,December,0
143.0,8.2,SouthCarolina,December,0
94.0,7.5,SouthCarolina,December,0
134.0,7.5,SouthCarolina,December,0
86.0,8.7,SouthCarolina,December,0
108.0,7.8,SouthCarolina,December,0
79.0,7.3,SouthCarolina,December,0
89.0,7.2,SouthCarolina,December,0
89.0,7.8,SouthCarolina,December,0
76.0,8.3,SouthCarolina,December,0
123.0,8.3,SouthCarolina,December,0
95.0,8.8,SouthCarolina,December,0
107.0,8.8,SouthCarolina,December,0
197.0,7.6,SouthCarolina,December,0
171.0,8.9,SouthCarolina,December,0
120.0,8.4,SouthCarolina,December,0
107.0,8.0,SouthCarolina,December,0
114.0,8.6,SouthCarolina,December,0
101.0,8.3,SouthCarolina,December,0
120.0,8.1,SouthCarolina,December,0
97.0,8.0,SouthCarolina,December,0
188.0,7.3,SouthCarolina,December,0
124.0,8.7,SouthCarolina,December,0
83.0,7.4,SouthCarolina,December,0
131.0,8.0,SouthCarolina,December,0
135.0,7.5,SouthCarolina,December,0
143.0,8.2,SouthCarolina,December,0
94.0,7.5,SouthCarolina,December,0
134.0,7.5,SouthCarolina,December,0
86.0,8.7,SouthCarolina,December,0
108.0,7.8,SouthCarolina,December,0
79.0,7.3,SouthCarolina,December,0
89.0,7.2,SouthCarolina,December,0
89.0,7.8,SouthCarolina,December,0
76.0,8.3,SouthCarolina,December,0
123.0,8.3,SouthCarolina,December,0
95.0,8.8,SouthCarolina,December,0
107.0,8.8,SouthCarolina,December,0
197.0,7.6,SouthCarolina,December,0
171.0,8.9,SouthCarolina,December,0
120.0,8.4,SouthCarolina,December,0
107.0,8.0,SouthCarolina,December,0
114.0,8.6,SouthCarolina,December,0
101.0,8.3,SouthCarolina,December,0
120.0,8.1,SouthCarolina,December,0
97.0,8.0,SouthCarolina,December,0
188.0,7.3,SouthCarolina,December,0
124.0,8.7,SouthCarolina,December,0
83.0,7.4,SouthCarolina,December,0
131.0,8.0,SouthCarolina,December,0
50.0,7.3,Arkansas,January,1
66.0,8.0,Arkansas,January,1
85.0,8.0,Arkansas,January,1
113.0,8.2,Arkansas,January,1
80.0,9.0,Arkansas,January,1
85.0,8.0,Arkansas,January,1
50.0,7.7,Arkansas,January,1
66.0,8.2,Arkansas,January,1
100.0,8.7,Arkansas,January,1
71.0,7.0,Arkansas,January,1
98.0,8.3,Arkansas,January,1
110.0,8.1,Arkansas,January,1
62.0,7.4,Arkansas,January,1
65.0,8.0,Arkansas,January,1
99.0,9.1,Arkansas,January,1
68.0,7.8,Arkansas,January,1
129.0,8.4,Arkansas,January,1
77.0,8.0,Arkansas,January,1
113.0,7.3,Arkansas,January,1
63.0,7.9,Arkansas,January,1
77.0,8.4,Arkansas,January,1
94.0,7.8,Arkansas,January,1
81.0,8.7,Arkansas,January,1
95.0,9.5,Arkansas,January,1
126.0,8.7,Arkansas,January,1
50.0,7.3,Arkansas,January,1
66.0,8.0,Arkansas,January,1
85.0,8.0,Arkansas,January,1
113.0,8.2,Arkansas,January,1
80.0,9.0,Arkansas,January,1
85.0,8.0,Arkansas,January,1
50.0,7.7,Arkansas,January,1
66.0,8.2,Arkansas,January,1
100.0,8.7,Arkansas,January,1
71.0,7.0,Arkansas,January,1
98.0,8.3,Arkansas,January,1
110.0,8.1,Arkansas,January,1
62.0,7.4,Arkansas,January,1
65.0,8.0,Arkansas,January,1
99.0,9.1,Arkansas,January,1
68.0,7.8,Arkansas,January,1
129.0,8.4,Arkansas,January,1
77.0,8.0,Arkansas,January,1
113.0,7.3,Arkansas,January,1
63.0,7.9,Arkansas,January,1
77.0,8.4,Arkansas,January,1
94.0,7.8,Arkansas,January,1
81.0,8.7,Arkansas,January,1
95.0,9.5,Arkansas,January,1
126.0,8.7,Arkansas,January,1
50.0,7.3,Arkansas,January,1
66.0,8.0,Arkansas,January,1
85.0,8.0,Arkansas,January,1
113.0,8.2,Arkansas,January,1
80.0,9.0,Arkansas,January,1
85.0,8.0,Arkansas,January,1
50.0,7.7,Arkansas,January,1
66.0,8.2,Arkansas,January,1
100.0,8.7,Arkansas,January,1
71.0,7.0,Arkansas,January,1
98.0,8.3,Arkansas,January,1
110.0,8.1,Arkansas,January,1
62.0,7.4,Arkansas,January,1
65.0,8.0,Arkansas,January,1
99.0,9.1,Arkansas,January,1
68.0,7.8,Arkansas,January,1
129.0,8.4,Arkansas,January,1
77.0,8.0,Arkansas,January,1
113.0,7.3,Arkansas,January,1
63.0,7.9,Arkansas,January,1
77.0,8.4,Arkansas,January,1
94.0,7.8,Arkansas,January,1
81.0,8.7,Arkansas,January,1
95.0,9.5,Arkansas,January,1
126.0,8.7,Arkansas,January,1
63.0,8.1,Arkansas,January,1
93.0,9.1,Arkansas,January,1
86.0,8.8,Arkansas,January,1
83.0,7.8,Arkansas,January,1
63.0,8.0,Arkansas,January,1
75.0,7.9,Arkansas,January,1
70.0,7.5,Arkansas,January,1
91.0,8.4,Arkansas,January,1
110.0,7.7,Arkansas,January,1
70.0,8.1,Arkansas,January,1
75.0,8.3,Arkansas,January,1
76.0,8.4,Arkansas,January,1
98.0,7.2,Arkansas,January,1
70.0,7.8,Arkansas,January,1
70.0,7.7,Arkansas,January,1
98.0,8.1,Arkansas,January,1
92.0,8.4,Arkansas,January,1
69.0,7.3,Arkansas,January,1
76.0,7.6,Arkansas,January,1
91.0,8.1,Arkansas,January,1
107.0,7.8,Arkansas,January,1
119.0,8.5,Arkansas,January,1
77.0,7.6,Arkansas,January,1
85.0,8.9,Arkansas,January,1
171.0,8.7,Arkansas,January,1
75.0,8.2,Arkansas,January,1
88.0,9.4,Arkansas,January,1
109.0,8.4,Arkansas,January,1
86.0,8.6,Arkansas,January,1
94.0,8.6,Arkansas,January,1
109.0,8.4,Arkansas,January,1
127.0,8.6,Arkansas,January,1
109.0,8.8,Arkansas,January,1
107.0,8.1,Arkansas,January,1
84.0,8.8,Arkansas,January,1
115.0,8.8,Arkansas,January,1
108.0,9.4,Arkansas,January,1
171.0,9.0,Arkansas,January,1
124.0,9.2,Arkansas,January,1
65.0,7.6,Arkansas,January,1
123.0,8.5,Arkansas,January,1
112.0,8.6,Arkansas,January,1
99.0,8.8,Arkansas,January,1
98.0,8.4,Arkansas,January,1
99.0,9.1,Arkansas,January,1
127.0,9.5,Arkansas,January,1
142.0,8.7,Arkansas,January,1
105.0,7.8,Arkansas,January,1
137.0,8.8,Arkansas,January,1
106.0,8.9,Arkansas,January,1
67.0,7.7,Mississippi,February,0
81.0,8.3,Mississippi,February,0
72.0,8.2,Mississippi,February,0
87.0,8.6,Mississippi,February,0
100.0,8.5,Mississippi,February,0
92.0,9.3,Mississippi,February,0
130.0,8.7,Mississippi,February,0
77.0,9.2,Mississippi,February,0
203.0,8.8,Mississippi,February,0
